element	wave_A	wave_nm	loggf	EP	species	gamma	gamma6	vdW
59.1	5129.532	512.9532	-1.093	0.648	59.1141	0.0	0.0	0.0
59.1	5129.537	512.9537	-1.009	0.648	59.1141	0.0	0.0	0.0
59.1	5129.543	512.9543	-0.926	0.648	59.1141	0.0	0.0	0.0
59.1	5129.549	512.9549	-0.847	0.648	59.1141	0.0	0.0	0.0
59.1	5129.554	512.9554	-0.771	0.648	59.1141	0.0	0.0	0.0
24.0	5129.575	512.9575	-4.5	0.968	24.0	0.0	0.0	0.0
106.1	5129.608	512.9608000000001	-3.813	1.903	106.00113	0.0	0.0	0.0
26.0	5129.631	512.9631	-1.67	3.943	26.0	0.0	0.0	0.0
112.1	5129.659	512.9658999999999	-2.147	0.659	112.00124	0.0	0.0	0.0
24.1	5129.676	512.9676000000001	-7.03	3.736	24.1	0.0	0.0	0.0
106.1	5129.727	512.9727	-10.983	1.598	106.00112	0.0	0.0	0.0
112.1	5129.745	512.9745	-0.193	0.659	112.00124	0.0	0.0	0.0
112.1	5129.795	512.9795	0.076	0.11	112.00124	0.0	0.0	0.0
106.1	5129.797	512.9797	-8.247	1.598	106.00112	0.0	0.0	0.0
21.0	5129.797	512.9797	-4.29	2.606	21.0	0.0	0.0	0.0
66.1	5129.84	512.984	0.0	2.41	66.1	0.0	0.0	0.0
112.1	5129.872	512.9872	-0.364	0.36	112.00124	0.0	0.0	0.0
112.1	5129.891	512.9891	0.076	0.11	112.00125	0.0	0.0	0.0
112.1	5129.9	512.99	-2.53	0.36	112.00124	0.0	0.0	0.0
112.1	5129.915	512.9915	0.581	0.411	112.00124	0.0	0.0	0.0
106.1	5129.941	512.9941	-3.039	1.329	106.00113	0.0	0.0	0.0
114.1	5129.966	512.9966000000001	-3.439	1.319	114.00128	0.0	0.0	0.0
112.1	5129.977	512.9977	-2.562	0.367	112.00124	0.0	0.0	0.0
112.1	5129.978	512.9978	0.076	0.109	112.00126	0.0	0.0	0.0
106.1	5129.995	512.9995	-2.914	2.399	106.00112	0.0	0.0	0.0
25.0	5130.002	513.0002000000001	-2.78	5.401	25.0	0.0	0.0	0.0
112.1	5130.009	513.0009	0.581	0.41	112.00125	0.0	0.0	0.0
112.1	5130.011	513.0011000000001	-0.166	0.367	112.00124	0.0	0.0	0.0
106.1	5130.046	513.0046	-5.226	2.399	106.00112	0.0	0.0	0.0
24.0	5130.049	513.0049	-1.71	5.618	24.0	0.0	0.0	0.0
112.1	5130.051	513.0051000000001	-2.153	0.679	112.00124	0.0	0.0	0.0
112.1	5130.064	513.0064	-3.213	0.411	112.00124	0.0	0.0	0.0
63.0	5130.089	513.0089	0.04	1.969	63.0	0.0	0.0	0.0
112.1	5130.096	513.0096	0.581	0.41	112.00126	0.0	0.0	0.0
106.1	5130.106	513.0106	-7.107	1.329	106.00113	0.0	0.0	0.0
112.1	5130.112	513.0112	-0.27	0.679	112.00124	0.0	0.0	0.0
74.0	5130.115	513.0115	-0.63	2.969	74.0	0.0	0.0	0.0
106.1	5130.119	513.0119	-5.636	2.399	106.00112	0.0	0.0	0.0
112.1	5130.123	513.0123	-3.212	0.411	112.00124	0.0	0.0	0.0
112.1	5130.139	513.0139	0.365	0.384	112.00124	0.0	0.0	0.0
112.1	5130.143	513.0143	-0.21	0.679	112.00124	0.0	0.0	0.0
24.1	5130.147	513.0147	-4.82	5.658	24.1	0.0	0.0	0.0
106.1	5130.159	513.0159	-8.342	1.598	106.00112	0.0	0.0	0.0
106.1	5130.17	513.017	-2.963	2.399	106.00112	0.0	0.0	0.0
114.1	5130.178	513.0178	-3.439	1.319	114.00128	0.0	0.0	0.0
106.1	5130.202	513.0202	-3.003	1.329	106.00113	0.0	0.0	0.0
112.1	5130.21	513.021	0.365	0.383	112.00125	0.0	0.0	0.0
106.1	5130.228	513.0228	-11.207	1.598	106.00112	0.0	0.0	0.0
24.0	5130.234	513.0234	-3.12	5.603	24.0	0.0	0.0	0.0
112.1	5130.247	513.0247	-3.045	0.384	112.00124	0.0	0.0	0.0
64.1	5130.27	513.027	-0.9	1.583	64.1	0.0	0.0	0.0
106.1	5130.272	513.0272	-3.394	2.3	106.00112	0.0	0.0	0.0
112.1	5130.272	513.0272	0.598	0.411	112.00124	0.0	0.0	0.0
112.1	5130.275	513.0274999999999	0.365	0.383	112.00126	0.0	0.0	0.0
112.1	5130.31	513.0310000000001	-1.034	0.347	112.00124	0.0	0.0	0.0
21.0	5130.31	513.0310000000001	-1.2	2.144	21.0	0.0	0.0	0.0
26.0	5130.313	513.0313	-2.73	4.962	26.0	0.0	0.0	0.0
106.1	5130.323	513.0323000000001	-3.445	2.3	106.00112	0.0	0.0	0.0
28.0	5130.359	513.0359000000001	-1.25	3.838	28.0	0.0	0.0	0.0
112.1	5130.367	513.0367	0.598	0.41	112.00125	0.0	0.0	0.0
106.1	5130.405	513.0405	-5.741	2.3	106.00112	0.0	0.0	0.0
112.1	5130.418	513.0418	-0.517	0.355	112.00124	0.0	0.0	0.0
24.0	5130.424	513.0424	-1.26	3.432	24.0	0.0	0.0	0.0
112.1	5130.425	513.0425	-3.044	0.384	112.00124	0.0	0.0	0.0
112.1	5130.44	513.044	-2.495	0.355	112.00124	0.0	0.0	0.0
112.1	5130.453	513.0453	0.598	0.41	112.00126	0.0	0.0	0.0
23.0	5130.529	513.0529	-1.59	2.614	23.0	0.0	0.0	0.0
112.1	5130.534	513.0534	0.39	0.384	112.00124	0.0	0.0	0.0
25.0	5130.558	513.0558	-3.79	4.191	25.0	0.0	0.0	0.0
60.1	5130.59	513.059	0.45	1.303	60.1	0.0	0.0	0.0
112.1	5130.605	513.0604999999999	0.39	0.383	112.00125	0.0	0.0	0.0
112.1	5130.666	513.0666	-0.775	0.351	112.00124	0.0	0.0	0.0
112.1	5130.672	513.0672	0.39	0.383	112.00126	0.0	0.0	0.0
112.1	5130.682	513.0681999999999	-2.543	0.351	112.00124	0.0	0.0	0.0
33.0	5130.686	513.0686	0.5	6.554	33.0	0.0	0.0	0.0
45.0	5130.763	513.0763	-2.16	1.782	45.0	0.0	0.0	0.0
27.0	5130.766	513.0766	-4.13	4.471	27.0	0.0	0.0	0.0
106.1	5130.882	513.0881999999999	-6.514	1.698	106.00113	0.0	0.0	0.0
26.0	5130.91	513.091	-3.13	4.309	26.0	0.0	0.0	0.0
112.1	5130.945	513.0944999999999	-2.494	0.36	112.00124	0.0	0.0	0.0
112.1	5130.961	513.0961	-2.483	0.964	112.00124	0.0	0.0	0.0
112.1	5130.965	513.0965	0.141	0.964	112.00124	0.0	0.0	0.0
112.1	5130.973	513.0973	-0.25	0.36	112.00124	0.0	0.0	0.0
27.0	5131.003	513.1003	-1.96	4.107	27.0	0.0	0.0	0.0
23.0	5131.042	513.1042	-3.48	3.874	23.0	0.0	0.0	0.0
90.1	5131.072	513.1072	-1.15	1.888	90.1	0.0	0.0	0.0
112.1	5131.116	513.1116	0.157	0.964	112.00124	0.0	0.0	0.0
26.1	5131.21	513.121	-2.67	7.483	26.1	0.0	0.0	0.0
112.1	5131.214	513.1214	0.451	1.197	112.00124	0.0	0.0	0.0
106.1	5131.217	513.1216999999999	-10.095	2.102	106.00113	0.0	0.0	0.0
22.1	5131.308	513.1308	-3.02	1.891	22.1	0.0	0.0	0.0
27.0	5131.308	513.1308	-1.97	4.061	27.0	0.0	0.0	0.0
106.1	5131.391	513.1391	-8.089	2.159	106.00113	0.0	0.0	0.0
112.1	5131.42	513.142	-2.552	1.197	112.00124	0.0	0.0	0.0
59.1	5131.42	513.142	-1.64	0.422	59.1	0.0	0.0	0.0
26.0	5131.466	513.1466	-4.45	3.265	26.0	0.0	0.0	0.0
26.0	5131.468	513.1468	-2.56	2.221	26.0	0.0	0.0	0.0
24.0	5131.49	513.149	-2.54	5.619	24.0	0.0	0.0	0.0
6.0	5131.508	513.1508	-3.96	8.634	6.0	0.0	0.0	0.0
24.0	5131.509	513.1509	-3.05	4.444	24.0	0.0	0.0	0.0
68.0	5131.528	513.1528000000001	-0.34	0.954	68.0	0.0	0.0	0.0
112.1	5131.531	513.1531	-1.901	0.527	112.00124	0.0	0.0	0.0
114.1	5131.599	513.1599	-2.845	1.34	114.00128	0.0	0.0	0.0
112.1	5131.615	513.1614999999999	0.461	1.198	112.00124	0.0	0.0	0.0
26.0	5131.648	513.1648	-3.24	5.029	26.0	0.0	0.0	0.0
114.1	5131.659	513.1659	-2.792	1.768	114.00128	0.0	0.0	0.0
114.1	5131.693	513.1693	-2.792	1.768	114.00128	0.0	0.0	0.0
23.0	5131.711	513.1711	-3.27	1.802	23.0	0.0	0.0	0.0
28.0	5131.766	513.1766	-1.35	3.696	28.0	0.0	0.0	0.0
112.1	5131.769	513.1769	-2.421	0.355	112.00124	0.0	0.0	0.0
114.1	5131.783	513.1783	-2.845	1.34	114.00128	0.0	0.0	0.0
112.1	5131.791	513.1791000000001	-0.356	0.355	112.00124	0.0	0.0	0.0
74.1	5131.808	513.1808	-1.35	2.534	74.1	0.0	0.0	0.0
22.0	5131.819	513.1819	-3.2	3.173	22.0	0.0	0.0	0.0
20.0	5131.862	513.1862	-5.18	5.295	20.0	0.0	0.0	0.0
106.1	5131.896	513.1895999999999	-6.26	2.054	106.00113	0.0	0.0	0.0
6.0	5131.903	513.1903	-4.53	8.634	6.0	0.0	0.0	0.0
106.1	5131.917	513.1917000000001	-4.909	1.443	106.00112	0.0	0.0	0.0
15.0	5131.989	513.1989	-2.5	7.207	15.0	0.0	0.0	0.0
22.0	5132.087	513.2087	-3.02	1.886	22.0	0.0	0.0	0.0
112.1	5132.135	513.2135000000001	-0.273	0.206	112.00124	0.0	0.0	0.0
23.1	5132.148	513.2148	-2.65	2.542	23.1	0.0	0.0	0.0
112.1	5132.177	513.2176999999999	-1.759	0.206	112.00124	0.0	0.0	0.0
112.1	5132.201	513.2201	-0.273	0.206	112.00125	0.0	0.0	0.0
106.1	5132.202	513.2202	-6.514	1.704	106.00112	0.0	0.0	0.0
62.0	5132.212	513.2212000000001	0.06	1.542	62.0	0.0	0.0	0.0
106.1	5132.228	513.2228	-7.602	2.3	106.00112	0.0	0.0	0.0
112.1	5132.262	513.2262	-0.273	0.206	112.00126	0.0	0.0	0.0
106.1	5132.291	513.2291	-9.01	1.547	106.00112	0.0	0.0	0.0
20.0	5132.313	513.2313	-5.59	5.296	20.0	0.0	0.0	0.0
60.1	5132.33	513.233	-0.71	0.559	60.1	0.0	0.0	0.0
114.1	5132.414	513.2414	-3.46	1.34	114.00128	0.0	0.0	0.0
24.0	5132.44	513.2439999999999	-3.65	4.102	24.0	0.0	0.0	0.0
106.1	5132.477	513.2477	-3.447	2.452	106.00113	0.0	0.0	0.0
112.1	5132.477	513.2477	-2.348	0.351	112.00124	0.0	0.0	0.0
112.1	5132.493	513.2493000000001	-0.5	0.351	112.00124	0.0	0.0	0.0
114.1	5132.598	513.2598	-3.46	1.34	114.00128	0.0	0.0	0.0
26.1	5132.669	513.2669	-4.08	2.807	26.1	0.0	0.0	0.0
22.0	5132.755	513.2755	-1.98	2.248	22.0	0.0	0.0	0.0
26.0	5132.768	513.2768	-1.46	5.016	26.0	0.0	0.0	0.0
112.1	5132.823	513.2823000000001	-0.232	0.206	112.00124	0.0	0.0	0.0
112.1	5132.892	513.2891999999999	-0.232	0.206	112.00125	0.0	0.0	0.0
22.0	5132.929	513.2929	-1.17	2.248	22.0	0.0	0.0	0.0
112.1	5132.94	513.294	0.132	0.928	112.00124	0.0	0.0	0.0
112.1	5132.956	513.2956	-0.232	0.206	112.00126	0.0	0.0	0.0
22.0	5132.958	513.2958	-3.06	2.504	22.0	0.0	0.0	0.0
106.1	5132.963	513.2963	-3.651	2.452	106.00113	0.0	0.0	0.0
21.0	5133.039	513.3039	-1.59	2.612	21.0	0.0	0.0	0.0
106.1	5133.08	513.308	-3.395	2.296	106.00113	0.0	0.0	0.0
112.1	5133.092	513.3091999999999	-1.648	0.03	112.00124	0.0	0.0	0.0
112.1	5133.128	513.3127999999999	-2.321	0.348	112.00124	0.0	0.0	0.0
112.1	5133.137	513.3136999999999	-0.716	0.348	112.00124	0.0	0.0	0.0
24.0	5133.14	513.3140000000001	-5.03	3.085	24.0	0.0	0.0	0.0
106.1	5133.155	513.3154999999999	-6.463	1.699	106.00113	0.0	0.0	0.0
112.1	5133.165	513.3165	0.34	0.361	112.00124	0.0	0.0	0.0
112.1	5133.174	513.3174	-2.463	0.928	112.00124	0.0	0.0	0.0
114.1	5133.179	513.3179	-2.603	1.566	114.00128	0.0	0.0	0.0
26.0	5133.216	513.3216	-6.62	3.6	26.0	0.0	0.0	0.0
112.1	5133.231	513.3231	0.34	0.361	112.00125	0.0	0.0	0.0
112.1	5133.268	513.3268	-3.018	0.361	112.00124	0.0	0.0	0.0
114.1	5133.274	513.3274	-3.097	1.326	114.00128	0.0	0.0	0.0
106.1	5133.29	513.329	-5.698	2.296	106.00113	0.0	0.0	0.0
114.1	5133.29	513.329	-2.603	1.566	114.00128	0.0	0.0	0.0
6.0	5133.29	513.329	-3.89	8.634	6.0	0.0	0.0	0.0
112.1	5133.292	513.3292	0.34	0.361	112.00126	0.0	0.0	0.0
106.1	5133.293	513.3293	-6.577	1.088	106.00113	0.0	0.0	0.0
114.1	5133.309	513.3309	-3.097	1.326	114.00128	0.0	0.0	0.0
112.1	5133.326	513.3326	0.148	0.928	112.00124	0.0	0.0	0.0
41.0	5133.329	513.3329	-2.05	0.656	41.0	0.0	0.0	0.0
106.1	5133.335	513.3335	-10.149	1.536	106.00113	0.0	0.0	0.0
27.0	5133.368	513.3368	-5.25	3.277	27.0	0.0	0.0	0.0
40.0	5133.395	513.3395	-1.78	0.519	40.0	0.0	0.0	0.0
106.1	5133.4	513.3399999999999	-3.446	2.296	106.00113	0.0	0.0	0.0
106.1	5133.421	513.3421000000001	-8.981	1.536	106.00113	0.0	0.0	0.0
59.0	5133.424	513.3424	0.25	0.0	59.0	0.0	0.0	0.0
112.1	5133.465	513.3465	-3.018	0.361	112.00124	0.0	0.0	0.0
27.0	5133.466	513.3466000000001	0.03	3.927	27.0	0.0	0.0	0.0
63.0	5133.482	513.3482	0.05	1.601	63.0	0.0	0.0	0.0
106.1	5133.492	513.3492	-8.743	1.547	106.00112	0.0	0.0	0.0
106.1	5133.53	513.353	-10.567	1.547	106.00112	0.0	0.0	0.0
112.1	5133.569	513.3569	0.367	0.361	112.00124	0.0	0.0	0.0
114.1	5133.605	513.3605	-3.166	1.296	114.00128	0.0	0.0	0.0
22.1	5133.629	513.3629	-3.96	2.596	22.1	0.0	0.0	0.0
112.1	5133.636	513.3636	0.367	0.361	112.00125	0.0	0.0	0.0
106.1	5133.648	513.3648000000001	-5.422	2.452	106.00113	0.0	0.0	0.0
26.0	5133.689	513.3689	0.36	4.175	26.0	0.0	0.0	0.0
112.1	5133.698	513.3698	0.367	0.361	112.00126	0.0	0.0	0.0
106.1	5133.83	513.383	-2.985	1.169	106.00113	0.0	0.0	0.0
68.1	5133.833	513.3833	-0.36	1.769	68.1	0.0	0.0	0.0
112.1	5133.869	513.3869	-1.103	0.347	112.00124	0.0	0.0	0.0
20.0	5133.897	513.3897	-5.85	5.317	20.0	0.0	0.0	0.0
106.1	5133.898	513.3898	-6.104	1.169	106.00113	0.0	0.0	0.0
44.0	5133.898	513.3898	-1.53	1.697	44.0	0.0	0.0	0.0
6.0	5133.959	513.3959	-4.25	8.634	6.0	0.0	0.0	0.0
106.1	5134.005	513.4005	-6.169	1.169	106.00113	0.0	0.0	0.0
71.0	5134.033	513.4033000000001	-0.12	2.159	71.0	0.0	0.0	0.0
106.1	5134.073	513.4073000000001	-2.917	1.169	106.00113	0.0	0.0	0.0
114.1	5134.168	513.4168	-3.166	1.296	114.00128	0.0	0.0	0.0
112.1	5134.208	513.4208	0.563	0.379	112.00124	0.0	0.0	0.0
23.0	5134.209	513.4209	-7.14	1.217	23.0	0.0	0.0	0.0
114.1	5134.26	513.426	-2.459	1.738	114.00128	0.0	0.0	0.0
114.1	5134.26	513.426	-2.459	1.738	114.00128	0.0	0.0	0.0
112.1	5134.295	513.4295	0.563	0.379	112.00125	0.0	0.0	0.0
112.1	5134.353	513.4353	-3.193	0.379	112.00124	0.0	0.0	0.0
112.1	5134.376	513.4376	0.563	0.378	112.00126	0.0	0.0	0.0
26.1	5134.385	513.4385	-4.11	7.268	26.1	0.0	0.0	0.0
112.1	5134.422	513.4422	-3.193	0.379	112.00124	0.0	0.0	0.0
58.0	5134.449	513.4449	0.33	1.162	58.0	0.0	0.0	0.0
106.1	5134.489	513.4489	-6.463	1.705	106.00112	0.0	0.0	0.0
26.0	5134.497	513.4497	-4.01	4.962	26.0	0.0	0.0	0.0
106.1	5134.529	513.4529	-8.226	1.562	106.00113	0.0	0.0	0.0
27.0	5134.558	513.4558	-2.56	3.927	27.0	0.0	0.0	0.0
112.1	5134.567	513.4567	0.582	0.379	112.00124	0.0	0.0	0.0
112.1	5134.57	513.457	0.016	0.093	112.00124	0.0	0.0	0.0
106.1	5134.572	513.4572000000001	-8.146	2.161	106.00113	0.0	0.0	0.0
23.0	5134.584	513.4584	-4.19	1.802	23.0	0.0	0.0	0.0
114.1	5134.609	513.4609	-2.813	1.363	114.00128	0.0	0.0	0.0
112.1	5134.647	513.4647	-1.942	0.093	112.00124	0.0	0.0	0.0
26.0	5134.647	513.4647	-3.54	3.981	26.0	0.0	0.0	0.0
112.1	5134.654	513.4654	0.582	0.379	112.00125	0.0	0.0	0.0
112.1	5134.656	513.4656	0.016	0.093	112.00125	0.0	0.0	0.0
106.1	5134.684	513.4684	-10.674	1.562	106.00113	0.0	0.0	0.0
112.1	5134.734	513.4734000000001	0.582	0.378	112.00126	0.0	0.0	0.0
112.1	5134.736	513.4736	0.016	0.093	112.00126	0.0	0.0	0.0
41.0	5134.737	513.4737	-1.39	0.019	41.0	0.0	0.0	0.0
114.1	5134.763	513.4763	-2.813	1.363	114.00128	0.0	0.0	0.0
21.0	5134.903	513.4903	-3.59	2.612	21.0	0.0	0.0	0.0
42.0	5134.959	513.4959	-2.13	2.513	42.0	0.0	0.0	0.0
106.1	5135.006	513.5006000000001	-3.395	2.302	106.00112	0.0	0.0	0.0
66.0	5135.019	513.5019	-0.99	1.055	66.0	0.0	0.0	0.0
106.1	5135.023	513.5023	-10.66	1.562	106.00113	0.0	0.0	0.0
22.0	5135.047	513.5047	-1.09	3.548	22.0	0.0	0.0	0.0
26.0	5135.048	513.5047999999999	-3.63	4.987	26.0	0.0	0.0	0.0
112.1	5135.072	513.5072	0.044	0.093	112.00124	0.0	0.0	0.0
71.0	5135.082	513.5082	-0.67	0.247	71.0	0.0	0.0	0.0
59.1	5135.088	513.5088	-2.235	0.949	59.1141	0.0	0.0	0.0
25.0	5135.098	513.5098	-5.17	3.769	25.0	0.0	0.0	0.0
59.1	5135.105	513.5105	-2.035	0.949	59.1141	0.0	0.0	0.0
112.1	5135.111	513.5110999999999	0.122	0.892	112.00124	0.0	0.0	0.0
23.0	5135.111	513.5110999999999	-4.54	3.264	23.0	0.0	0.0	0.0
59.1	5135.119	513.5119	-1.987	0.949	59.1141	0.0	0.0	0.0
59.1	5135.131	513.5131	-0.669	0.949	59.1141	0.0	0.0	0.0
24.0	5135.132	513.5132	-3.67	4.189	24.0	0.0	0.0	0.0
26.0	5135.133	513.5133	-3.61	4.962	26.0	0.0	0.0	0.0
59.1	5135.133	513.5133	-2.038	0.949	59.1141	0.0	0.0	0.0
106.1	5135.139	513.5139	-5.698	2.302	106.00112	0.0	0.0	0.0
59.1	5135.143	513.5143	-0.732	0.949	59.1141	0.0	0.0	0.0
59.1	5135.146	513.5146	-2.238	0.949	59.1141	0.0	0.0	0.0
59.1	5135.154	513.5154	-0.794	0.949	59.1141	0.0	0.0	0.0
112.1	5135.16	513.516	0.044	0.093	112.00125	0.0	0.0	0.0
59.1	5135.164	513.5164	-0.852	0.949	59.1141	0.0	0.0	0.0
59.1	5135.172	513.5172	-0.902	0.949	59.1141	0.0	0.0	0.0
106.1	5135.178	513.5178	-8.212	1.562	106.00113	0.0	0.0	0.0
112.1	5135.178	513.5178	-1.391	0.182	112.00124	0.0	0.0	0.0
59.1	5135.18	513.518	-0.942	0.949	59.1141	0.0	0.0	0.0
59.1	5135.186	513.5186	-2.235	0.949	59.1141	0.0	0.0	0.0
59.1	5135.193	513.5193	-2.035	0.949	59.1141	0.0	0.0	0.0
59.1	5135.198	513.5198	-1.987	0.949	59.1141	0.0	0.0	0.0
39.0	5135.199	513.5199	0.08	2.292	39.0	0.0	0.0	0.0
59.1	5135.203	513.5203	-2.038	0.949	59.1141	0.0	0.0	0.0
59.1	5135.206	513.5206000000001	-2.238	0.949	59.1141	0.0	0.0	0.0
106.1	5135.232	513.5232	-3.446	2.302	106.00112	0.0	0.0	0.0
112.1	5135.24	513.524	0.044	0.093	112.00126	0.0	0.0	0.0
106.1	5135.274	513.5274000000001	-3.521	1.053	106.00113	0.0	0.0	0.0
106.1	5135.312	513.5312	-7.649	1.053	106.00113	0.0	0.0	0.0
58.0	5135.324	513.5323999999999	-0.47	0.547	58.0	0.0	0.0	0.0
22.0	5135.435	513.5435	-3.53	2.776	22.0	0.0	0.0	0.0
25.0	5135.444	513.5444	-4.34	4.791	25.0	0.0	0.0	0.0
114.1	5135.461	513.5461	-3.481	1.363	114.00128	0.0	0.0	0.0
106.1	5135.464	513.5464	-3.641	1.233	106.00112	0.0	0.0	0.0
112.1	5135.51	513.551	-2.442	0.892	112.00124	0.0	0.0	0.0
27.0	5135.536	513.5536	-1.89	4.144	27.0	0.0	0.0	0.0
112.1	5135.573	513.5573	-3.745	1.149	112.00124	0.0	0.0	0.0
106.1	5135.579	513.5579	0.345	1.233	106.00112	0.0	0.0	0.0
64.0	5135.582	513.5582	0.48	2.108	64.0	0.0	0.0	0.0
114.1	5135.615	513.5615	-3.481	1.363	114.00128	0.0	0.0	0.0
106.1	5135.621	513.5621	0.734	1.233	106.00112	0.0	0.0	0.0
112.1	5135.659	513.5658999999999	0.139	0.892	112.00124	0.0	0.0	0.0
106.1	5135.69	513.569	-3.917	2.24	106.00113	0.0	0.0	0.0
24.0	5135.699	513.5699	-5.26	3.077	24.0	0.0	0.0	0.0
106.1	5135.727	513.5726999999999	-3.459	1.053	106.00113	0.0	0.0	0.0
106.1	5135.736	513.5735999999999	-2.889	1.233	106.00112	0.0	0.0	0.0
106.1	5135.79	513.579	-4.091	2.24	106.00113	0.0	0.0	0.0
62.0	5135.876	513.5876000000001	-0.01	1.472	62.0	0.0	0.0	0.0
24.0	5135.92	513.592	-1.57	3.373	24.0	0.0	0.0	0.0
106.1	5135.934	513.5934	-7.707	2.073	106.00113	0.0	0.0	0.0
20.0	5135.965	513.5965	-2.6	5.177	20.0	0.0	0.0	0.0
70.1	5135.979	513.5979	-0.78	4.095	70.1	0.0	0.0	0.0
23.0	5136.019	513.6019	-8.31	1.847	23.0	0.0	0.0	0.0
112.1	5136.025	513.6025	0.313	0.34	112.00124	0.0	0.0	0.0
64.0	5136.036	513.6036	-0.68	0.88	64.0	0.0	0.0	0.0
112.1	5136.08	513.608	0.021	0.858	112.00124	0.0	0.0	0.0
112.1	5136.087	513.6087	0.313	0.34	112.00125	0.0	0.0	0.0
26.0	5136.092	513.6092	-2.12	4.183	26.0	0.0	0.0	0.0
112.1	5136.123	513.6123	-2.991	0.34	112.00124	0.0	0.0	0.0
114.1	5136.142	513.6142	-2.28	1.709	114.00128	0.0	0.0	0.0
112.1	5136.144	513.6144	0.313	0.339	112.00126	0.0	0.0	0.0
112.1	5136.229	513.6229000000001	-1.84	0.535	112.00124	0.0	0.0	0.0
112.1	5136.258	513.6258	-0.336	0.198	112.00124	0.0	0.0	0.0
106.1	5136.269	513.6269	-5.552	2.24	106.00113	0.0	0.0	0.0
23.1	5136.293	513.6293	-2.92	3.75	23.1	0.0	0.0	0.0
112.1	5136.294	513.6294	-1.705	0.198	112.00124	0.0	0.0	0.0
106.1	5136.297	513.6297	-4.407	1.445	106.00112	0.0	0.0	0.0
114.1	5136.315	513.6315	-2.28	1.709	114.00128	0.0	0.0	0.0
112.1	5136.318	513.6318	-0.336	0.198	112.00125	0.0	0.0	0.0
26.1	5136.321	513.6321	-3.95	6.212	26.1	0.0	0.0	0.0
112.1	5136.341	513.6341	-2.99	0.34	112.00124	0.0	0.0	0.0
112.1	5136.373	513.6373	-0.336	0.198	112.00126	0.0	0.0	0.0
112.1	5136.439	513.6439	0.341	0.34	112.00124	0.0	0.0	0.0
112.1	5136.461	513.6461	0.444	1.149	112.00124	0.0	0.0	0.0
73.0	5136.468	513.6468	-2.27	0.749	73.0	0.0	0.0	0.0
112.1	5136.502	513.6502	0.341	0.34	112.00125	0.0	0.0	0.0
22.0	5136.511	513.6511	-2.77	2.776	22.0	0.0	0.0	0.0
44.0	5136.549	513.6549	-0.94	0.997	44.0	0.0	0.0	0.0
112.1	5136.56	513.6560000000001	0.341	0.339	112.00126	0.0	0.0	0.0
26.1	5136.61	513.661	-4.55	6.218	26.1	0.0	0.0	0.0
26.0	5136.64	513.664	-4.36	3.926	26.0	0.0	0.0	0.0
26.0	5136.656	513.6656	-3.96	3.926	26.0	0.0	0.0	0.0
112.1	5136.701	513.6701	-1.105	0.348	112.00124	0.0	0.0	0.0
112.1	5136.707	513.6707	-2.537	1.149	112.00124	0.0	0.0	0.0
112.1	5136.71	513.671	-1.406	0.348	112.00124	0.0	0.0	0.0
106.1	5136.737	513.6737	-2.628	2.436	106.00113	0.0	0.0	0.0
106.1	5136.754	513.6754	-3.448	2.454	106.00113	0.0	0.0	0.0
26.0	5136.761	513.6761	-2.95	4.962	26.0	0.0	0.0	0.0
26.1	5136.802	513.6802	-4.43	2.844	26.1	0.0	0.0	0.0
112.1	5136.818	513.6818000000001	-2.194	0.858	112.00124	0.0	0.0	0.0
60.1	5136.834	513.6834	-1.28	0.63	60.1	0.0	0.0	0.0
106.1	5136.845	513.6845000000001	-5.538	1.013	106.00113	0.0	0.0	0.0
22.0	5136.894	513.6894	-2.48	3.176	22.0	0.0	0.0	0.0
112.1	5136.901	513.6901	0.456	1.149	112.00124	0.0	0.0	0.0
26.0	5136.943	513.6943	-3.07	4.987	26.0	0.0	0.0	0.0
112.1	5136.965	513.6965	0.054	0.858	112.00124	0.0	0.0	0.0
23.0	5136.969	513.6969	-4.16	1.798	23.0	0.0	0.0	0.0
112.1	5137.021	513.7021	-0.291	0.198	112.00124	0.0	0.0	0.0
92.1	5137.046	513.7046	-2.2	0.798	92.1	0.0	0.0	0.0
28.0	5137.074	513.7074	-1.94	1.675	28.0	0.0	0.0	0.0
112.1	5137.085	513.7085	-0.291	0.198	112.00125	0.0	0.0	0.0
24.1	5137.088	513.7088	-1.53	6.817	24.1	0.0	0.0	0.0
58.0	5137.114	513.7113999999999	0.1	1.02	58.0	0.0	0.0	0.0
106.1	5137.134	513.7134	-5.422	2.463	106.00112	0.0	0.0	0.0
106.1	5137.141	513.7140999999999	-7.673	2.302	106.00112	0.0	0.0	0.0
112.1	5137.143	513.7143	-0.291	0.198	112.00126	0.0	0.0	0.0
106.1	5137.164	513.7164	-7.305	1.25	106.00113	0.0	0.0	0.0
106.1	5137.191	513.7191	-3.447	2.463	106.00112	0.0	0.0	0.0
106.1	5137.31	513.731	-3.65	2.463	106.00112	0.0	0.0	0.0
20.0	5137.361	513.7361	-3.2	5.041	20.0	0.0	0.0	0.0
26.0	5137.382	513.7382	-0.4	4.175	26.0	0.0	0.0	0.0
106.1	5137.392	513.7392	-3.651	2.454	106.00113	0.0	0.0	0.0
21.0	5137.481	513.7481	-1.65	4.183	21.0	0.0	0.0	0.0
26.0	5137.483	513.7483	-8.07	3.651	26.0	0.0	0.0	0.0
